Timestamp,Tweets_per_second,EMA,Growth,Threshold
1402608443,3,3.310408642,0.07407664512,1.5
1402608445,3,3.253970707,0.127755089,1.5
1402608446,1,2.844157851,-0.2545365681,1.5
1402608447,2,2.690674606,-0.2662571628,1.5
1402608448,1,2.383279223,-0.390373342,1.5
1402608449,3,2.495410273,-0.364369051,1.5
1402608450,1,2.223517496,-0.3448490601,1.5
1402608451,4,2.546514315,-0.309123652,1.5
1402608452,5,2.992602621,-0.1144543568,1.5
1402608453,6,3.539402145,0.0691737871,1.5
1402608454,4,3.623147209,0.1134541566,1.5
1402608455,4,3.691665899,0.2979820711,1.5
1402608456,3,3.565908463,0.3252841704,1.5
1402608457,2,3.281197833,0.376757621,1.5
1402608459,3,3.230070954,0.2944047674,1.5
1402608460,5,3.551876235,0.5974132163,1.5
1402608461,3,3.451535102,0.3553959155,1.5
1402608462,4,3.551255992,0.1866780998,1.5
1402608463,3,3.45102763,-0.02496876908,1.5
1402608464,3,3.369022606,-0.07013918794,1.5
1402608465,1,2.938291223,-0.2040744466,1.5
1402608466,6,3.494965546,-0.01989476647,1.5
1402608467,6,3.950426356,0.2039586021,1.5
1402608468,5,4.141257928,0.2820950333,1.5
1402608469,1,3.570120123,0.00513640854,1.5
1402608470,4,3.6482801,0.05700217237,1.5
1402608471,2,3.348592809,-0.0570680298,1.5
1402608472,6,3.830666844,0.1100075846,1.5
1402608473,4,3.861454691,0.146164672,1.5
1402608474,1,3.341190201,0.1371201652,1.5
1402608476,5,3.642791983,0.04229696533,1.5
1402608478,5,3.889557077,-0.01540828095,1.5
1402608479,2,3.546001245,-0.143738133,1.5
1402608480,3,3.446728291,-0.03456237529,1.5
1402608481,7,4.092777693,0.1218375728,1.5
1402608482,2,3.712272658,0.1086067698,1.5
1402608483,1,3.219132175,-0.1596418312,1.5
1402608484,2,2.997471779,-0.2237454485,1.5
1402608485,4,3.179749637,-0.04831828007,1.5
1402608486,1,2.783431522,-0.2359070914,1.5
1402608487,5,3.186443972,-0.1807694529,1.5
1402608488,3,3.152545068,-0.1109577097,1.5
1402608489,3,3.124809601,-0.09339833685,1.5
1402608490,5,3.46575331,-0.1532026486,1.5
1402608491,4,3.562889072,-0.04024046713,1.5
1402608492,3,3.460545604,0.07499332636,1.5
1402608493,5,3.740446403,0.2478670957,1.5
1402608494,1,3.242183421,0.01963481113,1.5
1402608495,2,3.01633189,0.08367382727,1.5
1402608496,3,3.013362455,-0.05431807943,1.5
1402608497,4,3.1927511,0.01275351529,1.5
1402608498,1,2.794069082,-0.105843415,1.5
1402608499,2,2.649692885,-0.235464083,1.5
1402608500,1,2.349748724,-0.3404934376,1.5
1402608501,1,2.104339865,-0.3919051774,1.5
1402608503,4,2.449005344,-0.3452638856,1.5
1402608504,2,2.367368009,-0.2698229244,1.5
1402608505,5,2.846028371,-0.05646047093,1.5
1402608506,3,2.874023213,-0.04624045228,1.5
1402608507,3,2.896928083,-0.09265458146,1.5
1402608508,4,3.097486613,0.1085934251,1.5
1402608510,4,3.261579956,0.2309275444,1.5
1402608511,6,3.75947451,0.599947463,1.5
1402608512,1,3.257751872,0.5481110849,1.5
1402608513,4,3.392706077,0.3853404137,1.5
1402608514,5,3.684941336,0.5565561931,1.5
1402608515,2,3.378588365,0.1871239233,1.5
1402608516,4,3.491572299,0.2148726857,1.5
1402608517,1,3.038559154,0.04889008862,1.5
1402608518,2,2.849730217,-0.07998626874,1.5
1402608519,6,3.422506541,0.04934007036,1.5
1402608520,5,3.709323533,-0.01333988997,1.5
1402608521,4,3.7621738,0.1548374303,1.5
1402608522,2,3.441778564,0.01446411385,1.5
1402608523,3,3.361455189,-0.08778596933,1.5
1402608524,3,3.295736063,-0.02452275719,1.5
1402608526,1,2.878329506,-0.1756351409,1.5
1402608527,1,2.536815051,-0.1651256657,1.5
1402608528,5,2.98466686,0.04735067276,1.5
1402608529,2,2.805636522,-0.1802392522,1.5
1402608530,1,2.477338972,-0.3321318699,1.5
1402608531,1,2.208731886,-0.4129107256,1.5
1402608532,1,1.988962452,-0.4221120227,1.5
1402608533,3,2.172787461,-0.3536170083,1.5
1402608534,2,2.141371559,-0.3502599972,1.5
1402608535,1,1.933849457,-0.3281347903,1.5
1402608536,3,2.127695011,-0.161273105,1.5
1402608537,1,1.922659554,-0.3558210532,1.5
1402608538,1,1.754903272,-0.3745079742,1.5
1402608539,2,1.799466313,-0.2736293526,1.5
1402608540,7,2.745017893,0.2428026731,1.5
1402608541,1,2.427741912,0.2206072111,1.5
1402608542,2,2.349970655,0.08154649151,1.5
1402608543,4,2.649975991,0.2375133963,1.5
1402608544,2,2.531798538,0.3092014625,1.5
1402608545,9,3.707835167,0.7426535048,1.5
1402608546,4,3.760956046,0.9561216846,1.5
1402608547,1,3.258964038,0.8570619193,1.5
1402608548,1,2.848243304,0.5828266874,1.5
1402608550,2,2.694017248,-0.01857934855,1.5
1402608551,5,3.11328684,0.2823796566,1.5
1402608552,7,3.81996196,0.6255360257,1.5
1402608553,4,3.852696149,0.4538607754,1.5
1402608554,6,4.243115031,0.6759291734,1.5
1402608555,1,3.653457752,-0.01466554267,1.5
1402608556,3,3.534647252,-0.06017320894,1.5
1402608557,2,3.255620479,-0.001025957532,1.5
1402608558,5,3.572780392,0.2543803359,1.5
1402608559,3,3.468638502,0.2875338881,1.5
1402608560,2,3.20161332,0.0283708136,1.5
1402608561,3,3.164956353,-0.1714691439,1.5
1402608562,5,3.498600652,-0.09190849285,1.5
1402608563,2,3.226127806,-0.2396793905,1.5
1402608565,1,2.821377296,-0.2277514926,1.5
1402608566,4,3.035672333,-0.1411668218,1.5
1402608567,4,3.211004636,-0.01370425175,1.5
1402608568,5,3.536276521,-0.01021721664,1.5
1402608569,4,3.62058988,0.0438072108,1.5
1402608570,7,4.235028084,0.3227793804,1.5
1402608571,6,4.555932069,0.4394928589,1.5
1402608572,4,4.454853511,0.2733243812,1.5
1402608573,2,4.008516509,0.2425163383,1.5
1402608574,2,3.643331689,0.2913309021,1.5
1402608575,3,3.526362291,0.1616412787,1.5
1402608576,5,3.79429642,0.1816539836,1.5
1402608577,1,3.286242525,-0.07070544222,1.5
1402608578,5,3.597834794,-0.006284911501,1.5
1402608579,6,4.034592104,-0.04732813485,1.5
1402608580,5,4.210120812,-0.07590351466,1.5
1402608581,4,4.171917028,-0.06351196105,1.5
1402608582,1,3.595204841,-0.103108386,1.5
1402608583,5,3.850622143,0.05689585013,1.5
1402608584,3,3.695963571,0.04809525124,1.5
1402608585,5,3.933061104,0.03657191441,1.5
1402608586,1,3.399777267,0.03454849741,1.5
1402608587,3,3.327090491,-0.07525201073,1.5
1402608588,5,3.631255856,-0.09996952285,1.5
1402608589,2,3.334663882,-0.207941047,1.5
1402608590,4,3.455634086,-0.1716915599,1.5
1402608591,6,3.91824607,0.08985335832,1.5
1402608592,5,4.114928603,0.06863993665,1.5
1402608593,9,5.003123402,0.3536722713,1.5
1402608594,9,5.729828238,0.4568368217,1.5
1402608595,7,5.960768559,0.7532820802,1.5
1402608596,5,5.786083366,0.7390820543,1.5
1402608597,3,5.279522754,0.4539109782,1.5
1402608598,5,5.228700435,0.5679842465,1.5
1402608599,3,4.823482174,0.3958312873,1.5
1402608600,7,5.219212688,0.3320277988,1.5
1402608601,4,4.997537654,0.2144895176,1.5
1402608602,5,4.997985353,-0.001026968302,1.5
1402608603,3,4.634715289,-0.1911249175,1.5
1402608604,3,4.337494327,-0.272326331,1.5
1402608605,5,4.457949904,-0.229539289,1.5
1402608606,2,4.011049922,-0.2402627835,1.5
1402608607,7,4.55449539,-0.1289431386,1.5
1402608608,4,4.453678047,-0.07666746018,1.5
1402608609,1,3.825736584,-0.2669897143,1.5
1402608610,7,4.402875387,-0.1189910529,1.5
1402608611,2,3.965988953,-0.2064824779,1.5
1402608612,2,3.608536416,-0.2214114156,1.5
1402608613,5,3.861529795,-0.1097326006,1.5
1402608614,2,3.523069832,-0.2097107622,1.5
1402608615,5,3.79160259,-0.0547106957,1.5
1402608616,4,3.829493028,-0.1591839052,1.5
1402608617,3,3.678676114,-0.1740139104,1.5
1402608618,4,3.737098639,-0.02316885731,1.5
1402608619,2,3.421262523,-0.2229481368,1.5
1402608620,5,3.7083057,-0.06497326531,1.5
1402608621,1,3.215886482,-0.1088114095,1.5
1402608622,2,2.994816213,-0.2244482442,1.5
1402608623,4,3.177576901,-0.09806587646,1.5
1402608624,1,2.781653828,-0.2663646144,1.5
1402608625,4,3.003171314,-0.2157783571,1.5
1402608626,1,2.638958348,-0.2826336796,1.5
1402608627,4,2.886420466,-0.2276306446,1.5
1402608628,15,5.088889473,0.4874302802,1.5
1402608629,16,7.07272775,0.9072666393,1.5
1402608630,34,11.96859543,2.72170955,1.5
1402608631,43,17.61066899,4.880383883,1.5
1402608632,42,22.04509281,5.937705521,1.5
1402608633,66,30.03689412,9.79821429,1.5
1402608634,74,38.0301861,11.66334222,1.5
1402608635,67,43.29742499,15.4070134,1.5
1402608636,78,49.60698408,16.18633327,1.5
1402608637,57,50.95116879,9.012237261,1.5
1402608638,54,51.50550174,6.282268392,1.5
1402608639,56,52.32268324,3.371664456,1.5
1402608640,56,52.99128629,2.009044479,1.5
1402608641,44,51.35650696,1.329611737,1.5
1402608642,48,50.74623297,0.6894633903,1.5
1402608643,56,51.70146334,0.3594848894,1.5
1402608644,41,49.75574273,0.1491617053,1.5
1402608645,50,49.80015314,0.00389398927,1.5
1402608646,51,50.01830712,-0.01830893574,1.5
1402608647,49,49.83316037,-0.03246917929,1.5
1402608648,35,47.13622212,-0.09912452497,1.5
1402608649,54,48.38418173,-0.08694079492,1.5
1402608650,43,47.4052396,-0.07693800836,1.5
1402608651,41,46.24065058,-0.08878653889,1.5
1402608652,57,48.19689593,-0.06778468502,1.5
1402608653,55,49.43382394,-0.006469982569,1.5
1402608654,59,51.17312868,0.02756970512,1.5
1402608655,48,50.59619619,0.01155355127,1.5
1402608656,58,51.94234234,0.04232486873,1.5
1402608657,54,52.31646191,0.109899342,1.5
1402608658,47,51.34983248,0.06129380791,1.5
1402608659,51,51.28622657,0.0818683125,1.5
1402608660,47,50.50691265,0.09226215489,1.5
1402608661,56,51.5056558,0.06865089148,1.5
1402608662,50,51.2319002,0.03637340015,1.5
1402608663,60,52.82610017,0.03230155215,1.5
1402608664,68,55.58499105,0.0986001958,1.5
1402608665,42,53.11499267,0.02257600023,1.5
1402608666,45,51.63953946,-0.0129389953,1.5
1402608667,50,51.34144138,-0.0001634104557,1.5
1402608668,50,51.09754294,-0.003679031184,1.5
1402608669,44,49.80708059,-0.01385616387,1.5
1402608670,53,50.38761139,-0.0217072163,1.5
1402608671,39,48.31713659,-0.05689352918,1.5
1402608672,50,48.62311176,-0.07956272362,1.5
1402608673,46,48.14618235,-0.1338276495,1.5
1402608674,50,48.4832401,-0.08720235732,1.5
1402608675,38,46.57719645,-0.09803230364,1.5
1402608676,31,43.74497891,-0.147959665,1.5
1402608677,32,41.6095282,-0.1856843636,1.5
1402608678,46,42.4077958,-0.1485588937,1.5
1402608679,55,44.69728747,-0.1129310115,1.5
1402608680,49,45.47959884,-0.05872735746,1.5
1402608681,36,43.75603542,-0.1000980021,1.5
1402608682,34,41.98221079,-0.1280261747,1.5
1402608683,34,40.53089974,-0.1640224611,1.5
1402608684,47,41.70709979,-0.1045596779,1.5
1402608685,32,39.94217255,-0.08693126508,1.5
1402608686,45,40.86177754,-0.01797065933,1.5
1402608687,29,38.70509072,-0.08731189661,1.5
1402608688,80,46.21325604,0.0339163438,1.5
1402608689,39,44.90175494,-0.01270556278,1.5
1402608690,29,42.01052677,-0.03989183726,1.5
1402608691,28,39.46315827,-0.06000285548,1.5
1402608692,33,38.28803858,-0.05533706808,1.5
1402608693,32,37.14475884,-0.1093900312,1.5
1402608694,37,37.11843905,-0.07069554113,1.5
1402608695,33,36.36963195,-0.1099351488,1.5
1402608696,42,37.39333523,-0.03389103244,1.5
1402608697,25,35.14000155,-0.2396120818,1.5
1402608698,22,32.75091036,-0.2706095696,1.5
1402608699,37,33.52347211,-0.2020220956,1.5
1402608700,30,32.88284082,-0.1667458393,1.5
1402608701,40,34.17686976,-0.1073747565,1.5
1402608702,23,32.14471162,-0.1346097639,1.5
1402608703,33,32.3002186,-0.129806656,1.5
1402608704,33,32.42745158,-0.1083920886,1.5
1402608705,32,32.34973311,-0.1348797075,1.5
1402608706,25,31.013418,-0.1174326514,1.5
1402608707,27,30.28370564,-0.07533240137,1.5
1402608708,21,28.59575916,-0.1469929171,1.5
1402608709,29,28.66925749,-0.1281392733,1.5
1402608710,37,30.18393795,-0.116831408,1.5
1402608711,28,29.78685832,-0.07335120407,1.5
1402608712,20,28.00742954,-0.1329027868,1.5
1402608713,31,28.55153326,-0.119525838,1.5
1402608714,30,28.81489085,-0.109269596,1.5
1402608715,42,31.21218342,0.006409013606,1.5
1402608716,28,30.62815007,0.01137391959,1.5
1402608717,25,29.60485006,0.03528813115,1.5
1402608718,19,27.6766955,-0.03462112653,1.5
1402608719,23,26.82638723,-0.1112363379,1.5
1402608720,26,26.67613501,-0.1044327429,1.5
1402608721,31,27.46229228,-0.01946402322,1.5
1402608722,28,27.56005732,-0.03472583872,1.5
1402608723,23,26.73095599,-0.07232145596,1.5
1402608724,19,25.32532763,-0.1886076253,1.5
1402608725,23,24.90254078,-0.1869394421,1.5
1402608726,25,24.92026064,-0.1582372282,1.5
1402608727,37,27.11657689,-0.02023791507,1.5
1402608728,21,26.004472,-0.03063831226,1.5
1402608729,24,25.64002255,-0.03884042646,1.5
1402608730,20,24.6145639,-0.103695946,1.5
1402608731,16,23.04827956,-0.1637071255,1.5
1402608732,28,23.94859236,-0.1040876961,1.5
1402608733,18,22.86703012,-0.09706873477,1.5
1402608734,28,23.80029737,-0.04426228741,1.5
1402608735,26,24.2002433,-0.02889284956,1.5
1402608736,25,24.34565361,-0.1021855853,1.5
1402608737,21,23.73735295,-0.08718189113,1.5
1402608738,13,21.78510696,-0.1503475895,1.5
1402608739,17,20.91508751,-0.1502962393,1.5
1402608740,27,22.02143524,-0.0445518857,1.5
1402608741,30,23.47208338,-0.01989716051,1.5
1402608742,35,25.56806822,0.1181193224,1.5
1402608743,15,23.64660127,-0.006457738566,1.5
1402608744,24,23.71085558,-0.02022242961,1.5
1402608745,15,22.12706366,-0.09112878979,1.5
1402608746,20,21.74032481,-0.08413019535,1.5
1402608747,15,20.51481121,-0.05831028298,1.5
1402608748,20,20.42120917,-0.02361349633,1.5
1402608749,23,20.89008023,-0.05137517128,1.5
1402608750,19,20.54642928,-0.1246439888,1.5
1402608751,18,20.08344214,-0.2145107731,1.5
1402608752,19,19.88645266,-0.1590143365,1.5
1402608753,22,20.27073399,-0.1450863541,1.5
1402608754,23,20.76696418,-0.0614676897,1.5
1402608755,20,20.62751614,-0.05118638647,1.5
1402608756,11,18.87705866,-0.07983268916,1.5
1402608757,19,18.89941163,-0.07452044221,1.5
1402608758,24,19.82679134,-0.05089922504,1.5
1402608759,23,20.40373837,-0.006944803494,1.5
1402608760,17,19.78487685,-0.01486624111,1.5
1402608761,20,19.82399015,-0.003140958001,1.5
1402608762,24,20.58326467,0.01541782708,1.5
1402608763,25,21.38630745,0.02982348655,1.5
1402608764,20,21.13425155,0.02456599256,1.5
1402608765,17,20.38256945,0.07975346241,1.5
1402608766,11,18.67664773,-0.01178681668,1.5
1402608767,18,18.55362087,-0.06421464988,1.5
1402608768,16,18.08932617,-0.1134307918,1.5
1402608769,24,19.16399414,-0.03138168168,1.5
1402608770,23,19.86144975,0.001889609655,1.5
1402608771,16,19.15936798,-0.06917739783,1.5
1402608772,17,18.76675562,-0.1224873364,1.5
1402608773,14,17.90007278,-0.1530302016,1.5
1402608774,20,18.28187773,-0.1030631457,1.5
1402608775,16,17.86699087,-0.04335129501,1.5
1402608776,21,18.43662889,-0.006305614516,1.5
1402608777,17,18.17542364,0.004759573088,1.5
1402608778,16,17.77989207,-0.0722240917,1.5
1402608779,25,19.09263896,-0.03870869419,1.5
1402608780,23,19.80306824,0.0335971556,1.5
1402608781,17,19.29341947,0.02806366032,1.5
1402608782,9,17.42188866,-0.02671408796,1.5
1402608783,12,16.43609072,-0.1009626601,1.5
1402608784,10,15.26589241,-0.1455812274,1.5
1402608785,14,15.03573015,-0.1844642402,1.5
1402608786,13,14.6655974,-0.1931083595,1.5
1402608787,11,13.99912514,-0.2126428502,1.5
1402608788,21,15.27201148,-0.2001099739,1.5
1402608789,18,15.76800939,-0.2037592761,1.5
1402608790,19,16.35564405,-0.1522682606,1.5
1402608791,20,17.01825422,-0.02316823652,1.5
1402608792,14,16.46948073,0.002031505334,1.5
1402608793,15,16.20230241,0.06134001078,1.5
1402608794,15,15.98370197,0.06304794064,1.5
1402608795,17,16.16848343,0.1024769735,1.5
1402608796,16,16.13785008,0.152775614,1.5
1402608797,17,16.29460461,0.06695864085,1.5
1402608798,14,15.87740377,0.006937741968,1.5
1402608799,18,16.26333036,-0.005644148795,1.5
1402608800,23,17.48817939,0.02761300646,1.5
1402608801,13,16.67214677,0.01230555149,1.5
1402608802,17,16.73175645,0.03267770356,1.5
1402608803,14,16.23507346,0.01572673739,1.5
1402608804,17,16.37415101,0.01272027634,1.5
1402608805,16,16.30612355,0.01042725465,1.5
1402608806,11,15.34137382,-0.05849978063,1.5
1402608807,11,14.55203312,-0.08347527528,1.5
1402608808,19,15.36075437,-0.05549761131,1.5
1402608809,20,16.20425358,-0.07341677937,1.5
1402608810,9,14.89438929,-0.106630388,1.5
1402608811,13,14.54995487,-0.1303988365,1.5
1402608812,12,14.08632672,-0.1323521417,1.5
1402608813,17,14.61608549,-0.1073683463,1.5
1402608814,22,15.9586154,-0.02131151211,1.5
1402608815,11,15.05704897,-0.01853320655,1.5
1402608816,19,15.77394916,0.08396875005,1.5
1402608817,15,15.63323113,0.01773850078,1.5
1402608818,17,15.88173456,-0.01990335552,1.5
1402608819,15,15.72141918,0.05552627078,1.5
1402608820,17,15.95388842,0.09649057752,1.5
1402608821,12,15.23499962,0.08154524076,1.5
1402608822,15,15.19227242,0.0394214252,1.5
1402608823,17,15.52095016,-0.02742501372,1.5
1402608824,18,15.97168649,0.06074480648,1.5
1402608825,18,16.34047077,0.03591501445,1.5
1402608826,16,16.27856699,0.04127974947,1.5
1402608827,18,16.59155481,0.04469412645,1.5
1402608828,10,15.3930903,-0.02088417594,1.5
1402608829,18,15.86707388,-0.005441591376,1.5
1402608830,15,15.70942409,0.03114043175,1.5
1402608831,15,15.58043789,0.02555019167,1.5
1402608832,16,15.65672191,0.008747644218,1.5
1402608833,14,15.35549974,-0.03857994272,1.5
1402608834,13,14.92722706,-0.08648733104,1.5
1402608835,17,15.30409487,-0.05986227918,1.5
1402608836,13,14.88516853,-0.1028466772,1.5
1402608837,16,15.08786516,-0.01982871103,1.5
1402608838,10,14.16279877,-0.1074095405,1.5
1402608839,11,13.58774445,-0.1350577607,1.5
1402608840,20,14.75360909,-0.05306839264,1.5
1402608841,19,15.52568017,-0.008369679328,1.5
1402608842,11,14.70282923,-0.04250402311,1.5
1402608843,13,14.39322391,-0.03577376744,1.5
1402608844,16,14.68536502,-0.04042903908,1.5
1402608845,13,14.37893502,-0.03400925641,1.5
1402608846,11,13.7645832,-0.08770504981,1.5
1402608847,12,13.44374989,-0.05077025329,1.5
1402608848,14,13.54488627,-0.003154178778,1.5
1402608849,10,12.90036149,-0.1256131694,1.5
1402608850,7,11.8275685,-0.2381932148,1.5
1402608851,6,10.76801059,-0.2676232295,1.5
1402608852,13,11.17382684,-0.2236744935,1.5
1402608853,10,10.96040378,-0.253651253,1.5
1402608854,12,11.14942128,-0.2246003433,1.5
1402608855,14,11.66770832,-0.1523384216,1.5
1402608856,11,11.5463068,-0.1411394215,1.5
1402608857,14,11.99243284,-0.1146154645,1.5
1402608858,10,11.63017232,-0.09846151764,1.5
1402608859,16,12.42468645,0.0504852668,1.5
1402608860,14,12.71110709,0.1804508353,1.5
1402608861,11,12.39999671,0.1097358931,1.5
1402608862,10,11.96363367,0.09153220192,1.5
1402608863,11,11.78842755,0.05731295459,1.5
1402608864,8,11.09962254,-0.04868871927,1.5
1402608865,11,11.08150935,-0.04025507549,1.5
1402608866,9,10.70305311,-0.1075161104,1.5
1402608867,8,10.21158891,-0.1219744109,1.5
1402608868,12,10.53675456,-0.151950063,1.5
1402608869,11,10.620981,-0.1644330486,1.5
1402608870,12,10.87171173,-0.1232488216,1.5
1402608871,13,11.25867323,-0.05892527802,1.5
1402608872,5,10.12073265,-0.1414688175,1.5
1402608873,15,11.00787216,-0.00826608086,1.5
1402608874,10,10.82462268,-0.02318155987,1.5
1402608875,10,10.67469128,-0.002649881546,1.5
1402608876,14,11.27929287,0.1045580637,1.5
1402608877,12,11.41033053,0.08290749916,1.5
1402608878,8,10.79027043,0.01593915193,1.5
1402608879,5,9.73749399,-0.1043274295,1.5
1402608880,6,9.057949628,-0.1954691782,1.5
1402608881,9,9.047413332,-0.106051543,1.5
1402608882,11,9.40242909,-0.1458449962,1.5
1402608883,6,8.783805619,-0.1885347066,1.5
1402608884,12,9.368568234,-0.1223569858,1.5
1402608885,10,9.48337401,-0.1592226463,1.5
1402608886,12,9.940942371,-0.128777002,1.5
1402608887,10,9.951680122,-0.07771726536,1.5
1402608888,12,10.32410192,0.06024218637,1.5
1402608889,10,10.2651743,0.133277918,1.5
1402608890,10,10.21696079,0.1292687106,1.5
1402608891,7,9.632058827,0.0244223843,1.5
1402608892,10,9.698957222,0.1041862312,1.5
1402608893,10,9.753692272,0.04110809986,1.5
1402608894,7,9.25302095,-0.02429020085,1.5
1402608895,10,9.388835323,-0.05553870327,1.5
1402608896,12,9.863592537,-0.008851529001,1.5
1402608897,10,9.888393894,-0.04220299526,1.5
1402608898,9,9.726867731,-0.05244008039,1.5
1402608899,13,10.32198269,0.01027917238,1.5
1402608900,10,10.26344038,0.06555001032,1.5
1402608901,12,10.57917849,0.09075421744,1.5
1402608902,8,10.11023695,0.03655484176,1.5
1402608903,10,10.09019387,0.09047563197,1.5
1402608904,6,9.346522256,-0.004506742913,1.5
1402608905,8,9.101700027,-0.07724290177,1.5
1402608906,7,8.71957275,-0.1182013132,1.5
1402608907,9,8.770559523,-0.09831615225,1.5
1402608908,9,8.812275973,-0.1462613106,1.5
1402608909,11,9.210043978,-0.102635799,1.5
1402608910,8,8.990035982,-0.1502141696,1.5
1402608911,10,9.173665803,-0.09263592449,1.5
1402608912,13,9.86936293,-0.02188569824,1.5
1402608913,7,9.347660579,0.0001217911113,1.5
1402608914,7,8.920813201,-0.01987396045,1.5
1402608915,6,8.389756255,-0.03782484575,1.5
1402608916,6,7.955255118,-0.09295922368,1.5
1402608917,6,7.599754188,-0.1375946225,1.5
1402608918,7,7.490707972,-0.1866805425,1.5
1402608919,4,6.856033795,-0.2373741541,1.5
1402608920,9,7.245845832,-0.210147177,1.5
1402608921,10,7.746601135,-0.2150859999,1.5
1402608922,9,7.974491838,-0.1468997221,1.5
1402608923,9,8.160947868,-0.08517893116,1.5
1402608924,8,8.131684619,-0.03076032589,1.5
1402608925,7,7.925923779,-0.003687039392,1.5
1402608926,7,7.757574001,0.02076643661,1.5
1402608927,9,7.983469637,0.06578305649,1.5
1402608928,7,7.804656976,0.1383632592,1.5
1402608929,11,8.385628435,0.1573015255,1.5
1402608930,7,8.133695992,0.04996963829,1.5
1402608931,15,9.382114903,0.176515707,1.5
1402608932,5,8.585366739,0.05200607551,1.5
1402608933,8,8.478936422,0.04270355035,1.5
1402608934,6,8.028220709,0.01290662553,1.5
1402608935,6,7.659453308,-0.01264837351,1.5
1402608936,8,7.721370888,-0.0328301805,1.5
1402608937,10,8.13566709,0.04241187221,1.5
1402608938,8,8.111000347,-0.03274985178,1.5
1402608939,11,8.636273011,0.06178950125,1.5
1402608940,5,7.975132463,-0.1499643155,1.5
1402608941,8,7.979653834,-0.07055177994,1.5
1402608942,5,7.437898591,-0.1227792944,1.5
1402608943,6,7.176462484,-0.1060955169,1.5
1402608944,10,7.689832941,0.003966292684,1.5
1402608945,8,7.746226952,0.003219125753,1.5
1402608946,3,6.883276597,-0.1539382671,1.5
1402608947,5,6.54086267,-0.1935812611,1.5
1402608948,5,6.260705821,-0.275068561,1.5
1402608949,7,6.395122945,-0.1981170251,1.5
1402608950,7,6.505100591,-0.1847891241,1.5
1402608951,9,6.958718665,-0.06442410043,1.5
1402608952,4,6.420769817,-0.1053015561,1.5
1402608953,10,7.071538941,-0.0804040874,1.5
1402608954,5,6.694895497,-0.135721747,1.5
1402608955,8,6.932187225,0.007105718833,1.5
1402608956,7,6.944516821,0.06171267777,1.5
1402608957,4,6.409150126,0.02371047435,1.5
1402608958,11,7.243850103,0.1327147524,1.5
1402608959,9,7.563150084,0.1626492133,1.5
1402608960,8,7.642577342,0.0982736491,1.5
1402608961,7,7.525745098,0.1720938941,1.5
1402608962,5,7.066518716,-0.0007099197188,1.5
1402608963,2,6.145333495,-0.08208671852,1.5
1402608964,4,5.75527286,-0.1697753288,1.5
1402608965,6,5.799768703,-0.1648420109,1.5
1402608966,2,5.108901666,-0.2028737717,1.5
1402608967,2,4.543646818,-0.3727580288,1.5
1402608968,6,4.808438306,-0.3642280991,1.5
1402608969,3,4.479631341,-0.4138585531,1.5
1402608970,8,5.11969837,-0.3197087726,1.5
1402608971,7,5.461571394,-0.2271199423,1.5
1402608972,10,6.286740231,0.02301042506,1.5
1402608973,10,6.961878371,0.2096521817,1.5
1402608974,4,6.423355031,0.1075191717,1.5
1402608975,5,6.164563207,0.2066317987,1.5
1402608976,3,5.589188078,0.2301105923,1.5
1402608977,7,5.845699337,0.2157168222,1.5
1402608978,6,5.873754003,0.3112137039,1.5
1402608979,7,6.078526002,0.1872820552,1.5
1402608980,6,6.064248547,0.1103486727,1.5
1402608981,7,6.234385175,-0.008327854183,1.5
1402608982,12,7.28267878,0.04607957676,1.5
1402608983,3,6.504009911,0.0125565035,1.5
1402608984,6,6.412371745,0.04019888024,1.5
1402608985,10,7.064667791,0.2639882023,1.5
1402608986,14,8.325637284,0.424232894,1.5
1402608987,7,8.084612323,0.3763961377,1.5
1402608988,6,7.705591901,0.2676744161,1.5
1402608989,5,7.213666101,0.1895399808,1.5
1402608990,10,7.720272264,0.2383373897,1.5
1402608991,3,6.862040943,-0.05775866944,1.5
1402608992,6,6.705306226,0.03094957089,1.5
1402608993,5,6.395250549,-0.002670025515,1.5
1402608994,11,7.232477722,0.02375340715,1.5
1402608995,6,7.008390863,-0.1582156868,1.5
1402608996,8,7.188683434,-0.1108190293,1.5
1402608997,5,6.790740991,-0.1187255854,1.5
1402608998,10,7.374242629,0.02226004451,1.5
1402608999,5,6.942562151,-0.1007360993,1.5
1402609000,9,7.31664176,0.06624863074,1.5
1402609001,13,8.349979622,0.2452793862,1.5
1402609002,9,8.468165145,0.3241334457,1.5
1402609003,15,9.655771482,0.3350572036,1.5
1402609004,8,9.354722122,0.3347888701,1.5
1402609005,9,9.290227191,0.2923405623,1.5
1402609006,9,9.237458611,0.3603020087,1.5
1402609007,7,8.830647954,0.1974989702,1.5
1402609008,8,8.679621053,0.2502042999,1.5
1402609009,8,8.556053589,0.1693962708,1.5
1402609010,10,8.8185893,0.05612105653,1.5
1402609011,7,8.4879367,0.002334809807,1.5
1402609012,9,8.581039118,-0.1113046602,1.5
1402609013,7,8.29357746,-0.1134341189,1.5
1402609014,8,8.24019974,-0.1130249486,1.5
1402609015,7,8.014708878,-0.132368629,1.5
1402609016,12,8.739307264,-0.01034359997,1.5
1402609017,13,9.513978671,0.09612834618,1.5
1402609018,12,9.965982549,0.1647872988,1.5
1402609019,5,9.063076631,0.02772408628,1.5
1402609020,6,8.506153607,0.002146211444,1.5
